URL,Family,CurrentIndexability,Clicks,Impressions,Position,ContentWords,UniqueContentAssessment,IntentAssessment,StrategicValue,FinalTier,FinalAction,RedirectDestination,Reason
"https://anotherseoguru.com/el/solutions/therapists/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/therapists","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/therapists/speed-optimization","industry-x-service","index","0","1","4","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/therapists","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/therapists/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/therapists","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/therapists/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/therapists","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/therapists/content-creation","industry-x-service","index","0","23","55.9","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Sensitive research intent; locality and trust dominate.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (23 impressions, avg position 55.9). Sensitive research intent; locality and trust dominate."
"https://anotherseoguru.com/el/solutions/therapists/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Sensitive research intent; locality and trust dominate.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Sensitive research intent; locality and trust dominate."
"https://anotherseoguru.com/el/solutions/therapists/link-building","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/therapists","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/therapists/seo-audits","industry-x-service","index","0","2","54.5","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Sensitive research intent; locality and trust dominate.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Sensitive research intent; locality and trust dominate."
"https://anotherseoguru.com/el/solutions/therapists/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/therapists","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/therapists/eshop-seo","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/therapists","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/real-estate/website-creation","industry-x-service","index","0","74","40.5","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Listing-driven; area pages and property search are the ranking surface.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (74 impressions, avg position 40.5). Listing-driven; area pages and property search are the ranking surface."
"https://anotherseoguru.com/el/solutions/real-estate/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/real-estate","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/real-estate/seo-web-design","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Listing-driven; area pages and property search are the ranking surface.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Listing-driven; area pages and property search are the ranking surface."
"https://anotherseoguru.com/el/solutions/real-estate/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/real-estate","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/real-estate/ai-visibility","industry-x-service","index","0","4","4.5","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/real-estate","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/real-estate/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/real-estate","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/real-estate/content-creation","industry-x-service","index","0","53","61.1","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Listing-driven; area pages and property search are the ranking surface.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (53 impressions, avg position 61.1). Listing-driven; area pages and property search are the ranking surface."
"https://anotherseoguru.com/el/solutions/real-estate/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Listing-driven; area pages and property search are the ranking surface.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Listing-driven; area pages and property search are the ranking surface."
"https://anotherseoguru.com/el/solutions/real-estate/link-building","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/real-estate","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/real-estate/seo-audits","industry-x-service","index","0","22","68.2","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Listing-driven; area pages and property search are the ranking surface.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (22 impressions, avg position 68.2). Listing-driven; area pages and property search are the ranking surface."
"https://anotherseoguru.com/el/solutions/real-estate/eshop-woocommerce","industry-x-service","index","1","23","28.8","227","Service angle + industry pain points now differentiate on both axes","Not a distinct buying intent for this industry","High (measured demand)","A","KEEP_EXPAND","","Proven by clicks (1) despite sitting outside the industry's core services - preserved for review, not auto-removed."
"https://anotherseoguru.com/el/solutions/real-estate/eshop-seo","industry-x-service","index","0","40","54.7","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/real-estate","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/hotels/website-creation","industry-x-service","index","0","290","66.6","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Direct bookings compete with OTAs; seasonal multilingual demand.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (290 impressions, avg position 66.6). Direct bookings compete with OTAs; seasonal multilingual demand."
"https://anotherseoguru.com/el/solutions/hotels/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/hotels","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/hotels/seo-web-design","industry-x-service","index","0","22","67.3","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Direct bookings compete with OTAs; seasonal multilingual demand.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (22 impressions, avg position 67.3). Direct bookings compete with OTAs; seasonal multilingual demand."
"https://anotherseoguru.com/el/solutions/hotels/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/hotels","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/hotels/ai-visibility","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Direct bookings compete with OTAs; seasonal multilingual demand.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Direct bookings compete with OTAs; seasonal multilingual demand."
"https://anotherseoguru.com/el/solutions/hotels/logo-design","industry-x-service","index","0","22","8.9","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/hotels","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/hotels/content-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Direct bookings compete with OTAs; seasonal multilingual demand.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Direct bookings compete with OTAs; seasonal multilingual demand."
"https://anotherseoguru.com/el/solutions/hotels/local-seo","industry-x-service","index","0","66","53.3","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Direct bookings compete with OTAs; seasonal multilingual demand.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (66 impressions, avg position 53.3). Direct bookings compete with OTAs; seasonal multilingual demand."
"https://anotherseoguru.com/el/solutions/hotels/link-building","industry-x-service","index","0","4","78.5","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/hotels","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/hotels/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Direct bookings compete with OTAs; seasonal multilingual demand.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Direct bookings compete with OTAs; seasonal multilingual demand."
"https://anotherseoguru.com/el/solutions/hotels/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/hotels","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/hotels/eshop-seo","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/hotels","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/gyms/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Membership intent is local and comparison-led.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Membership intent is local and comparison-led."
"https://anotherseoguru.com/el/solutions/gyms/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/gyms","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/gyms/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/gyms","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/gyms/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/gyms","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/gyms/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/gyms","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/gyms/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/gyms","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/gyms/content-creation","industry-x-service","index","0","15","68.4","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Membership intent is local and comparison-led.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (15 impressions, avg position 68.4). Membership intent is local and comparison-led."
"https://anotherseoguru.com/el/solutions/gyms/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Membership intent is local and comparison-led.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Membership intent is local and comparison-led."
"https://anotherseoguru.com/el/solutions/gyms/link-building","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/gyms","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/gyms/seo-audits","industry-x-service","index","0","16","67.6","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Membership intent is local and comparison-led.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (16 impressions, avg position 67.6). Membership intent is local and comparison-led."
"https://anotherseoguru.com/el/solutions/gyms/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/gyms","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/gyms/eshop-seo","industry-x-service","index","0","18","45.4","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/gyms","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/salons/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Appointment intent, local and review-driven.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Appointment intent, local and review-driven."
"https://anotherseoguru.com/el/solutions/salons/website-redesign","industry-x-service","index","0","16","51.1","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/salons/seo-web-design","industry-x-service","index","0","13","21.1","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/salons/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/salons/ai-visibility","industry-x-service","index","0","12","19.9","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/salons/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/salons/content-creation","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/salons/local-seo","industry-x-service","index","0","29","44","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Appointment intent, local and review-driven.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (29 impressions, avg position 44). Appointment intent, local and review-driven."
"https://anotherseoguru.com/el/solutions/salons/link-building","industry-x-service","index","0","13","58.9","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/salons/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Appointment intent, local and review-driven.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Appointment intent, local and review-driven."
"https://anotherseoguru.com/el/solutions/salons/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/salons/eshop-seo","industry-x-service","index","0","32","16.1","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/salons","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/website-creation","industry-x-service","index","0","6","14.3","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Procedure research is long and trust-critical.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (6 impressions, avg position 14.3). Procedure research is long and trust-critical."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/plastic-surgeons","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/plastic-surgeons","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/plastic-surgeons","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/plastic-surgeons","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/plastic-surgeons","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/content-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Procedure research is long and trust-critical.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Procedure research is long and trust-critical."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Procedure research is long and trust-critical.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Procedure research is long and trust-critical."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/link-building","industry-x-service","index","0","4","51.5","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/plastic-surgeons","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Procedure research is long and trust-critical.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Procedure research is long and trust-critical."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/plastic-surgeons","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/plastic-surgeons/eshop-seo","industry-x-service","index","0","62","19.7","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","C","CONSOLIDATE","https://anotherseoguru.com/el/solutions/plastic-surgeons","62 impressions but poor intent fit at avg position 19.7 - E-commerce service against an industry that does not sell products online. Intent is served by the industry hub."
"https://anotherseoguru.com/el/solutions/med-spas/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Treatment-led local intent with strong review dependence.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Treatment-led local intent with strong review dependence."
"https://anotherseoguru.com/el/solutions/med-spas/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/med-spas","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/med-spas/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/med-spas","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/med-spas/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/med-spas","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/med-spas/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/med-spas","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/med-spas/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/med-spas","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/med-spas/content-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Treatment-led local intent with strong review dependence.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Treatment-led local intent with strong review dependence."
"https://anotherseoguru.com/el/solutions/med-spas/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Treatment-led local intent with strong review dependence.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Treatment-led local intent with strong review dependence."
"https://anotherseoguru.com/el/solutions/med-spas/link-building","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/med-spas","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/med-spas/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Treatment-led local intent with strong review dependence.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Treatment-led local intent with strong review dependence."
"https://anotherseoguru.com/el/solutions/med-spas/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/med-spas","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/med-spas/eshop-seo","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/med-spas","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/dui-lawyers/website-creation","industry-x-service","index","0","5","27.6","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Urgent, narrow, highly local practice-area intent.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (5 impressions, avg position 27.6). Urgent, narrow, highly local practice-area intent."
"https://anotherseoguru.com/el/solutions/dui-lawyers/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/dui-lawyers","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/el/solutions/dui-lawyers/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/dui-lawyers","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/dui-lawyers/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/dui-lawyers","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/el/solutions/dui-lawyers/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/dui-lawyers","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/el/solutions/dui-lawyers/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/dui-lawyers","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/el/solutions/dui-lawyers/content-creation","industry-x-service","index","0","2","90.5","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Urgent, narrow, highly local practice-area intent.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Urgent, narrow, highly local practice-area intent."
"https://anotherseoguru.com/el/solutions/dui-lawyers/local-seo","industry-x-service","index","0","25","89.5","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Urgent, narrow, highly local practice-area intent.","High (measured demand)","A","KEEP_EXPAND","","Core service with measured demand (25 impressions, avg position 89.5). Urgent, narrow, highly local practice-area intent."
"https://anotherseoguru.com/el/solutions/dui-lawyers/link-building","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/dui-lawyers","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/el/solutions/dui-lawyers/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Urgent, narrow, highly local practice-area intent.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Urgent, narrow, highly local practice-area intent."
"https://anotherseoguru.com/el/solutions/dui-lawyers/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/dui-lawyers","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/dui-lawyers/eshop-seo","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/el/solutions/dui-lawyers","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/el/solutions/personal-injury/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Competitive practice area; content and local signals decide.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Competitive practice area; content and local signals decide."
